policy_id,age,gender,policy_type_1,policy_type_2,policy_amount,premium_amount,policy_tenure_years,policy_tenure_decimal,channel1,channel2,channel3,substandard_risk,number_of_advance_premium,initial_benefit,policy_lapse,premium_to_benefit_ratio,age_squared,premium_squared,benefit_squared
33933,42,1,3,16,800,0,7,6.5,2,3,0,0.0,0,0.0,1,0.0,1764,0,640000
102432,54,1,3,17,100,0,3,2.833333333,2,3,0,0.0,0,0.0,0,0.0,2916,0,10000
62238,6,1,3,5,6000,400,6,5.416666667,2,3,0,0.0,0,0.0,1,0.06665555740709882,36,160000,36000000
87851,35,1,8,50,3000,0,1,0.666666667,2,3,0,0.0,0,0.0,0,0.0,1225,0,9000000
78451,49,1,3,5,20000,2400,6,5.666666667,2,3,0,0.0,0,0.0,1,0.119994000299985,2401,5760000,400000000
110497,22,0,3,8,30000,0,6,5.0,4,1,6,0.0,0,0.0,0,0.0,484,0,900000000
179143,28,0,6,35,50000,84,3,2.833333333,6,2,12,0.0,0,0.0,0,0.0016799664006719867,784,7056,2500000000
148483,22,1,7,39,50000,170,5,4.25,6,2,30,0.0,0,0.0,1,0.003399932001359973,484,28900,2500000000
126661,30,1,6,34,500,67,4,3.25,6,2,9,0.0,0,0.0,1,0.13373253493013973,900,4489,250000
126739,51,1,3,9,70,0,4,3.166666667,6,2,14,0.0,0,0.0,0,0.0,2601,0,4900
83542,29,0,3,6,0,960,6,5.916666667,2,3,0,0.0,0,0.0,0,960.0,841,921600,0
151077,22,1,15,63,10000,120,2,1.0,6,2,15,0.0,0,0.0,1,0.011998800119988001,484,14400,100000000
74937,24,1,3,13,20000,0,4,3.5,2,3,0,0.0,0,0.0,0,0.0,576,0,400000000
25246,25,0,3,8,40000,0,5,4.5,2,3,0,0.0,0,0.0,1,0.0,625,0,1600000000
68837,9,0,3,5,4000,720,5,4.333333333,2,3,0,0.0,0,0.0,1,0.1799550112471882,81,518400,16000000
162245,27,1,7,39,53400,202,4,3.5,6,2,47,0.0,0,0.0,1,0.0037827006984887924,729,40804,2851560000
95347,48,1,3,5,20000,1800,5,4.916666667,2,3,0,0.0,0,0.0,1,0.08999550022498876,2304,3240000,400000000
174713,32,1,7,39,40000,234,5,4.0,6,2,30,0.0,0,0.0,1,0.005849853753656159,1024,54756,1600000000
134632,35,1,15,63,10000,120,2,1.333333333,6,2,2,0.0,0,0.0,0,0.011998800119988001,1225,14400,100000000
115852,34,1,6,30,20000,25,5,4.666666667,6,2,26,0.0,0,0.0,1,0.0012499375031248437,1156,625,400000000
157960,34,1,3,9,40,0,1,0.25,6,2,15,0.0,0,0.0,0,0.0,1156,0,1600
103795,19,0,12,58,20000,240,2,1.0,2,3,0,0.0,0,0.0,1,0.0119994000299985,361,57600,400000000
154876,32,1,7,39,30000,137,5,4.583333333,6,2,26,0.0,0,0.0,1,0.0045665144495183494,1024,18769,900000000
12537,37,1,3,6,0,480,7,6.333333333,2,3,0,0.0,0,0.0,1,480.0,1369,230400,0
52881,45,1,3,6,0,400,4,3.833333333,2,3,0,0.0,0,0.0,0,400.0,2025,160000,0
55,24,1,2,3,20000,137,7,6.916666667,1,1,12,0.0,0,0.0,1,0.006849657517124144,576,18769,400000000
102480,44,0,3,13,20000,0,3,2.833333333,2,3,0,0.0,0,0.0,1,0.0,1936,0,400000000
51586,33,1,3,6,0,240,6,5.25,2,3,0,0.0,0,0.0,1,240.0,1089,57600,0
82481,27,0,12,58,20000,437,1,0.583333333,2,3,0,0.0,0,0.0,0,0.02184890755462227,729,190969,400000000
180504,27,1,3,5,20000,480,1,0.416666667,6,2,11,0.0,0,0.0,1,0.023998800059997,729,230400,400000000
110916,30,0,3,23,17000,0,3,2.166666667,4,1,39,0.0,0,0.0,1,0.0,900,0,289000000
74026,54,0,3,6,0,2000,5,4.666666667,2,3,0,0.0,0,0.0,0,2000.0,2916,4000000,0
21225,53,1,3,12,80,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,2809,0,6400
121700,42,1,3,5,20000,480,2,1.083333333,6,2,62,0.0,0,0.0,1,0.023998800059997,1764,230400,400000000
160573,33,1,15,63,10000,120,2,1.5,6,2,27,0.0,0,0.0,1,0.011998800119988001,1089,14400,100000000
550,30,1,1,2,100000,216,8,7.166666667,1,1,10,0.0,0,0.0,1,0.002159978400215998,900,46656,10000000000
1255,36,1,2,3,20000,83,8,7.416666667,1,1,17,0.0,0,0.0,1,0.004149792510374482,1296,6889,400000000
175480,31,1,3,9,34,0,4,3.25,6,2,30,0.0,0,0.0,0,0.0,961,0,1156
142587,29,0,7,39,50000,206,4,3.5,6,2,30,0.0,0,0.0,1,0.004119917601647967,841,42436,2500000000
79784,24,0,5,29,15000,14,5,4.333333333,2,3,0,0.0,0,0.0,0,0.0009332711152589828,576,196,225000000
18364,37,1,3,5,39000,1000,7,6.0,2,3,0,0.0,0,0.0,1,0.02564036819568729,1369,1000000,1521000000
159900,27,0,3,5,10000,408,3,2.666666667,6,2,44,0.0,0,0.0,1,0.04079592040795921,729,166464,100000000
128424,28,1,3,13,20000,0,1,0.666666667,6,2,22,0.0,0,0.0,1,0.0,784,0,400000000
131723,36,1,15,63,20000,240,1,0.666666667,6,2,27,0.0,0,0.0,0,0.0119994000299985,1296,57600,400000000
118809,52,1,3,5,30000,5040,1,0.416666667,6,2,43,0.0,0,0.0,0,0.16799440018666045,2704,25401600,900000000
61867,14,0,3,12,40,0,6,5.75,2,3,0,0.0,0,0.0,1,0.0,196,0,1600
133899,25,1,3,9,40,0,3,2.666666667,6,2,9,0.0,0,0.0,1,0.0,625,0,1600
49336,15,1,10,54,10015,5000,2,1.166666667,2,3,0,0.0,0,0.0,0,0.4992012779552716,225,25000000,100300225
91528,24,1,3,40,30000,0,4,3.0,2,3,0,0.0,0,0.0,0,0.0,576,0,900000000
178009,33,0,6,36,2500,6,4,3.833333333,6,2,8,0.0,0,0.0,1,0.0023990403838464614,1089,36,6250000
106631,40,0,3,17,60,0,5,4.416666667,2,3,0,0.0,0,0.0,0,0.0,1600,0,3600
12475,45,0,3,13,20000,0,7,6.416666667,2,3,0,0.0,0,0.0,1,0.0,2025,0,400000000
64789,9,0,8,49,35000,0,3,2.416666667,2,3,0,0.0,0,0.0,0,0.0,81,0,1225000000
79100,18,1,3,8,10000,0,6,5.083333333,2,3,0,0.0,0,0.0,0,0.0,324,0,100000000
143175,29,1,6,30,50000,44,4,3.0,6,2,12,0.0,0,0.0,0,0.000879982400351993,841,1936,2500000000
26977,20,1,3,6,0,240,3,2.333333333,2,3,0,0.0,0,0.0,1,240.0,400,57600,0
55175,28,0,8,46,4000,0,1,0.583333333,2,3,0,0.0,0,0.0,0,0.0,784,0,16000000
173113,38,0,3,5,20000,480,3,2.416666667,6,2,11,0.0,0,0.0,1,0.023998800059997,1444,230400,400000000
38339,52,1,12,58,16000,626,2,1.5,2,3,0,0.0,0,0.0,0,0.03912255484032248,2704,391876,256000000
140761,25,0,6,32,60,66,3,2.0,6,2,12,0.0,0,0.0,1,1.0819672131147542,625,4356,3600
180117,35,0,15,63,20000,240,2,1.166666667,6,2,27,0.0,0,0.0,0,0.0119994000299985,1225,57600,400000000
36971,41,0,3,7,0,0,4,3.25,2,3,0,0.0,0,0.0,0,0.0,1681,0,0
68987,27,1,3,13,10000,0,5,4.166666667,2,3,0,0.0,0,0.0,0,0.0,729,0,100000000
159557,47,0,3,12,20,0,3,2.916666667,6,2,5,0.0,0,0.0,0,0.0,2209,0,400
27055,34,0,8,41,48000,7320,3,2.25,2,3,0,100.0,0,0.0,0,0.15249682298285452,1156,53582400,2304000000
161492,25,1,6,32,40,81,5,4.333333333,6,2,29,0.0,0,0.0,0,1.975609756097561,625,6561,1600
7694,25,1,3,6,0,240,6,5.75,2,3,0,0.0,0,0.0,1,240.0,625,57600,0
172970,27,0,3,13,4000,0,3,2.666666667,6,2,49,0.0,0,0.0,1,0.0,729,0,16000000
107081,7,0,3,6,0,240,4,3.916666667,2,3,0,0.0,0,0.0,0,240.0,49,57600,0
101592,24,0,3,9,200,0,5,4.0,2,3,0,0.0,0,0.0,1,0.0,576,0,40000
169933,26,1,3,9,35,0,3,2.083333333,6,2,48,0.0,0,0.0,1,0.0,676,0,1225
76189,52,1,3,23,6000,0,2,1.916666667,2,3,0,0.0,0,0.0,0,0.0,2704,0,36000000
90176,42,0,3,14,60,0,5,4.75,2,3,0,0.0,0,0.0,0,0.0,1764,0,3600
24855,26,1,3,5,300000,4800,6,5.0,2,3,0,0.0,0,0.0,1,0.015999946666844445,676,23040000,90000000000
142194,23,1,7,39,20000,69,4,3.833333333,6,2,32,0.0,0,0.0,1,0.0034498275086245686,529,4761,400000000
9962,37,0,3,14,1800,0,4,3.333333333,2,3,0,0.0,0,0.0,1,0.0,1369,0,3240000
162951,23,0,7,39,20000,98,3,2.833333333,6,2,48,0.0,0,0.0,0,0.004899755012249388,529,9604,400000000
44781,13,1,3,12,80,0,7,6.416666667,2,3,0,0.0,0,0.0,0,0.0,169,0,6400
128005,31,1,15,63,10000,120,2,1.416666667,6,2,27,0.0,0,0.0,1,0.011998800119988001,961,14400,100000000
47934,27,1,3,5,14000,480,4,3.083333333,2,3,0,0.0,0,0.0,0,0.03428326548103707,729,230400,196000000
53650,22,1,3,13,10000,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,484,0,100000000
70004,1,0,3,12,40,0,3,2.833333333,2,3,0,0.0,0,0.0,1,0.0,1,0,1600
133743,36,1,3,15,4000,0,3,2.75,6,2,17,0.0,0,0.0,1,0.0,1296,0,16000000
79130,20,0,3,5,20000,2400,6,5.083333333,2,3,0,0.0,0,0.0,1,0.119994000299985,400,5760000,400000000
22985,44,0,8,52,25000,0,1,0.0,2,3,0,0.0,0,0.0,0,0.0,1936,0,625000000
107209,48,1,3,5,20000,2400,4,3.833333333,2,3,0,0.0,0,0.0,1,0.119994000299985,2304,5760000,400000000
180106,33,1,15,63,20000,240,2,1.166666667,6,2,9,0.0,0,0.0,0,0.0119994000299985,1089,57600,400000000
90870,28,1,3,13,20000,0,5,4.0,2,3,0,0.0,0,0.0,1,0.0,784,0,400000000
84717,17,1,3,17,100,0,5,4.833333333,2,3,0,0.0,0,0.0,1,0.0,289,0,10000
127832,27,1,3,5,20000,480,2,1.833333333,6,2,2,0.0,0,0.0,1,0.023998800059997,729,230400,400000000
99851,27,0,3,5,40000,2400,6,5.75,2,3,0,0.0,0,0.0,1,0.05999850003749906,729,5760000,1600000000
23281,18,0,3,5,15000,408,7,6.416666667,2,3,0,0.0,0,0.0,1,0.027198186787547495,324,166464,225000000
22352,48,0,10,55,0,0,2,1.25,2,3,0,0.0,0,0.0,0,0.0,2304,0,0
106609,59,1,5,32,30,28,5,4.416666667,2,3,0,0.0,0,0.0,1,0.9032258064516129,3481,784,900
23871,30,1,3,5,20000,1680,6,5.916666667,2,3,0,0.0,0,0.0,1,0.08399580020998951,900,2822400,400000000
154863,25,0,7,39,30000,108,5,4.666666667,6,2,26,0.0,0,0.0,1,0.0035998800039998666,625,11664,900000000
112687,41,0,3,14,700,0,7,6.416666667,4,1,6,0.0,0,0.0,0,0.0,1681,0,490000
141191,40,1,3,11,20000,0,2,1.0,6,2,2,0.0,0,0.0,1,0.0,1600,0,400000000
169602,21,0,3,9,34,0,3,2.666666667,6,2,25,0.0,0,0.0,0,0.0,441,0,1156
102527,36,1,3,17,60,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,1296,0,3600
97964,31,0,12,58,10000,218,2,1.666666667,2,3,0,0.0,0,0.0,0,0.0217978202179782,961,47524,100000000
101250,34,1,3,12,150,0,5,4.333333333,2,3,0,0.0,0,0.0,0,0.0,1156,0,22500
86542,4,0,3,5,100000,2160,3,2.666666667,2,3,0,0.0,0,0.0,0,0.021599784002159977,16,4665600,10000000000
137530,31,0,3,5,26000,480,3,2.083333333,6,2,19,0.0,0,0.0,1,0.018460828429675783,961,230400,676000000
99789,53,1,3,6,0,400,6,5.833333333,2,3,0,0.0,0,0.0,1,400.0,2809,160000,0
114517,33,0,3,13,10000,0,5,4.416666667,4,1,1,0.0,0,0.0,1,0.0,1089,0,100000000
83518,19,1,3,5,20000,480,7,6.0,2,3,0,0.0,0,0.0,1,0.023998800059997,361,230400,400000000
178359,25,1,6,32,60,66,4,3.583333333,6,2,12,0.0,0,0.0,1,1.0819672131147542,625,4356,3600
100126,48,0,3,12,80,0,6,5.5,2,3,0,0.0,0,0.0,1,0.0,2304,0,6400
132590,29,1,7,39,20000,82,4,3.75,6,2,32,0.0,0,0.0,1,0.004099795010249488,841,6724,400000000
6451,45,0,19,74,10000,0,1,0.583333333,2,3,0,0.0,0,0.0,1,0.0,2025,0,100000000
141825,49,1,6,36,1000,4,5,4.333333333,6,2,24,0.0,0,0.0,1,0.003996003996003996,2401,16,1000000
59862,67,1,3,23,6000,0,2,1.666666667,2,3,0,0.0,0,0.0,1,0.0,4489,0,36000000
91867,40,0,10,54,3995,2040,3,2.666666667,2,3,0,0.0,0,0.0,0,0.5105105105105106,1600,4161600,15960025
167200,40,1,15,63,60000,720,2,1.25,6,2,40,0.0,0,0.0,0,0.011999800003333278,1600,518400,3600000000
10829,60,0,8,52,15000,0,3,2.25,2,3,0,0.0,0,0.0,0,0.0,3600,0,225000000
160541,41,1,3,6,0,480,2,1.666666667,6,2,34,0.0,0,0.0,0,480.0,1681,230400,0
21291,61,0,3,5,20000,1200,3,2.75,2,3,0,0.0,0,0.0,1,0.0599970001499925,3721,1440000,400000000
138701,26,0,6,35,20000,33,5,4.333333333,6,2,24,0.0,0,0.0,0,0.0016499175041247937,676,1089,400000000
42898,43,1,3,14,103,0,3,2.583333333,2,3,0,0.0,0,0.0,0,0.0,1849,0,10609
90733,49,1,3,13,15000,0,5,4.166666667,2,3,0,0.0,0,0.0,1,0.0,2401,0,225000000
75016,47,1,3,5,30000,1200,4,3.416666667,2,3,0,0.0,0,0.0,1,0.03999866671110963,2209,1440000,900000000
12329,12,1,3,17,60,0,7,6.5,2,3,0,0.0,0,0.0,0,0.0,144,0,3600
116963,35,1,6,32,60,66,4,3.25,6,2,33,0.0,0,0.0,1,1.0819672131147542,1225,4356,3600
27262,58,0,3,5,60000,2000,3,2.0,2,3,0,0.0,0,0.0,1,0.03333277778703688,3364,4000000,3600000000
149618,40,1,3,11,20000,0,4,3.166666667,6,2,46,0.0,0,0.0,1,0.0,1600,0,400000000
72545,35,0,3,12,100,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,1225,0,10000
119809,32,1,7,39,40000,182,4,3.5,6,2,17,0.0,0,0.0,0,0.004549886252843679,1024,33124,1600000000
55490,36,1,3,11,40000,0,7,6.916666667,2,3,0,0.0,0,0.0,0,0.0,1296,0,1600000000
183845,0,1,8,41,100000,3000,1,0.083333333,8,3,0,0.0,0,0.0,0,0.02999970000299997,0,9000000,10000000000
92634,18,1,3,5,20000,1445,2,1.666666667,2,3,0,0.0,0,0.0,0,0.07224638768061598,324,2088025,400000000
168316,25,1,6,36,2500,8,4,3.916666667,6,2,1,0.0,0,0.0,1,0.003198720511795282,625,64,6250000
120272,39,1,6,38,2500,28,4,3.166666667,6,2,8,0.0,0,0.0,0,0.011195521791283487,1521,784,6250000
179827,26,0,3,5,16000,600,2,1.833333333,6,2,11,0.0,0,0.0,1,0.03749765639647522,676,360000,256000000
9691,38,1,3,5,20000,2400,4,3.833333333,2,3,0,0.0,0,0.0,1,0.119994000299985,1444,5760000,400000000
30841,7,0,3,6,0,400,5,4.333333333,2,3,0,0.0,0,0.0,0,400.0,49,160000,0
2430,13,1,3,5,40000,1200,6,5.75,2,3,0,0.0,0,0.0,1,0.02999925001874953,169,1440000,1600000000
19342,24,0,3,13,10000,0,6,5.083333333,2,3,0,0.0,0,0.0,1,0.0,576,0,100000000
115266,30,0,3,6,0,480,7,6.666666667,4,1,3,0.0,0,0.0,0,480.0,900,230400,0
93828,30,0,3,5,10000,480,7,6.416666667,2,3,0,0.0,0,0.0,1,0.047995200479952004,900,230400,100000000
96581,43,0,3,16,70,0,4,3.416666667,2,3,0,0.0,0,0.0,1,0.0,1849,0,4900
123332,29,0,3,6,0,432,4,3.416666667,6,2,1,0.0,0,0.0,0,432.0,841,186624,0
126936,25,1,6,35,50000,84,4,3.0,6,2,12,0.0,0,0.0,0,0.0016799664006719867,625,7056,2500000000
35475,53,1,3,5,40000,1200,6,5.166666667,2,3,0,0.0,0,0.0,0,0.02999925001874953,2809,1440000,1600000000
162279,31,0,6,38,2500,28,4,3.5,6,2,24,0.0,0,0.0,1,0.011195521791283487,961,784,6250000
110723,21,0,3,6,0,200,7,6.75,4,1,3,0.0,0,0.0,0,200.0,441,40000,0
10004,7,0,8,48,200,0,4,3.25,2,3,0,0.0,0,0.0,0,0.0,49,0,40000
129813,33,0,6,34,500,67,4,3.333333333,6,2,46,0.0,0,0.0,1,0.13373253493013973,1089,4489,250000
27864,41,0,3,6,0,240,2,1.166666667,2,3,0,0.0,0,0.0,1,240.0,1681,57600,0
164821,31,0,7,39,60000,258,5,4.083333333,6,2,17,0.0,0,0.0,1,0.004299928334527758,961,66564,3600000000
62358,38,0,3,5,30000,960,6,5.333333333,2,3,0,0.0,0,0.0,1,0.031998933368887705,1444,921600,900000000
176246,40,1,3,9,40,0,3,2.5,6,2,9,0.0,0,0.0,0,0.0,1600,0,1600
46279,31,0,3,9,200,0,6,5.166666667,2,3,0,0.0,0,0.0,1,0.0,961,0,40000
169516,34,0,3,9,36,0,3,2.75,6,2,14,0.0,0,0.0,1,0.0,1156,0,1296
126125,30,1,6,38,2500,28,4,3.666666667,6,2,9,0.0,0,0.0,0,0.011195521791283487,900,784,6250000
157115,25,0,3,13,20000,0,3,2.0,6,2,19,0.0,0,0.0,1,0.0,625,0,400000000
125827,35,1,6,34,500,67,5,4.083333333,6,2,12,0.0,0,0.0,1,0.13373253493013973,1225,4489,250000
58168,37,1,3,13,20000,0,5,4.0,2,3,0,0.0,0,0.0,1,0.0,1369,0,400000000
103159,29,1,3,16,160,0,2,1.916666667,2,3,0,0.0,0,0.0,1,0.0,841,0,25600
60744,24,1,8,41,40000,3000,1,0.166666667,2,3,0,0.0,0,0.0,0,0.07499812504687382,576,9000000,1600000000
83961,38,1,3,12,40,0,6,5.666666667,2,3,0,0.0,0,0.0,1,0.0,1444,0,1600
182078,33,0,13,60,2000,2,1,0.916666667,7,3,0,0.0,0,0.0,0,0.0009995002498750624,1089,4,4000000
125048,42,1,3,13,20000,0,1,0.916666667,6,2,62,0.0,0,0.0,0,0.0,1764,0,400000000
117663,34,0,3,22,10000,0,3,2.583333333,6,2,9,0.0,0,0.0,0,0.0,1156,0,100000000
38789,17,1,19,70,40,0,1,0.666666667,2,3,0,0.0,0,0.0,0,0.0,289,0,1600
71257,23,0,12,58,10000,178,2,1.25,2,3,0,0.0,0,0.0,1,0.017798220177982202,529,31684,100000000
31541,7,1,3,5,10000,480,4,3.416666667,2,3,0,0.0,0,0.0,1,0.047995200479952004,49,230400,100000000
93942,37,1,3,6,0,240,7,6.333333333,2,3,0,0.0,0,0.0,1,240.0,1369,57600,0
6541,50,0,8,52,17000,0,1,0.416666667,2,3,0,0.0,0,0.0,0,0.0,2500,0,289000000
104286,40,1,8,46,420,0,1,0.083333333,2,3,0,0.0,0,0.0,0,0.0,1600,0,176400
22735,0,0,10,55,0,0,1,0.583333333,2,3,0,0.0,0,0.0,0,0.0,0,0,0
84814,32,0,3,14,40,0,5,4.75,2,3,0,0.0,0,0.0,0,0.0,1024,0,1600
113131,26,0,3,20,20000,0,2,1.25,4,1,1,0.0,0,0.0,1,0.0,676,0,400000000
131895,36,0,3,22,40000,0,1,0.333333333,6,2,4,0.0,0,0.0,0,0.0,1296,0,1600000000
16607,5,1,3,5,10000,480,2,1.75,2,3,0,0.0,0,0.0,0,0.047995200479952004,25,230400,100000000
38487,23,1,10,55,0,0,2,1.25,2,3,0,0.0,0,0.0,0,0.0,529,0,0
170992,29,1,15,63,20000,240,1,0.166666667,6,2,9,0.0,0,0.0,0,0.0119994000299985,841,57600,400000000
139868,30,0,3,22,4000,0,4,3.083333333,6,2,14,0.0,0,0.0,1,0.0,900,0,16000000
128388,21,0,15,63,20000,240,1,0.666666667,6,2,27,0.0,0,0.0,0,0.0119994000299985,441,57600,400000000
126460,29,1,7,39,20000,79,4,3.416666667,6,2,48,0.0,0,0.0,1,0.003949802509874506,841,6241,400000000
54133,42,0,3,6,0,696,3,2.083333333,2,3,0,0.0,0,0.0,1,696.0,1764,484416,0
55773,25,1,3,13,20000,0,7,6.333333333,2,3,0,0.0,0,0.0,1,0.0,625,0,400000000
129674,29,1,7,39,30000,123,4,3.5,6,2,20,0.0,0,0.0,0,0.004099863337888737,841,15129,900000000
181783,46,1,13,60,2000,2,1,0.166666667,7,3,0,0.0,0,0.0,0,0.0009995002498750624,2116,4,4000000
171372,23,0,7,39,22000,77,5,4.166666667,6,2,11,0.0,0,0.0,0,0.0034998409163219855,529,5929,484000000
21272,10,1,3,17,60,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,100,0,3600
11323,56,0,10,56,0,0,2,1.583333333,2,3,0,0.0,0,0.0,0,0.0,3136,0,0
157425,28,1,15,63,10000,120,2,1.333333333,6,2,27,0.0,0,0.0,0,0.011998800119988001,784,14400,100000000
142957,58,1,3,20,20000,0,4,3.166666667,6,2,12,0.0,0,0.0,0,0.0,3364,0,400000000
165264,24,1,7,39,30000,121,4,3.75,6,2,40,0.0,0,0.0,0,0.004033198893370221,576,14641,900000000
81334,20,0,3,5,50000,2160,3,2.416666667,2,3,0,0.0,0,0.0,1,0.043199136017279656,400,4665600,2500000000
21635,34,0,3,5,20000,560,3,2.25,2,3,0,0.0,0,0.0,1,0.0279986000699965,1156,313600,400000000
148518,50,1,6,30,20000,18,5,4.25,6,2,5,0.0,0,0.0,0,0.0008999550022498875,2500,324,400000000
52702,22,0,3,5,40000,1200,5,4.0,2,3,0,0.0,0,0.0,1,0.02999925001874953,484,1440000,1600000000
178249,25,1,7,39,31000,229,4,3.666666667,6,2,27,0.0,0,0.0,1,0.0073868584884358565,625,52441,961000000
86731,44,1,8,43,160000,0,3,2.333333333,2,3,0,0.0,0,0.0,0,0.0,1936,0,25600000000
173849,26,1,3,5,20000,480,2,1.0,6,2,19,0.0,0,0.0,1,0.023998800059997,676,230400,400000000
125952,29,1,6,38,2500,28,4,3.916666667,6,2,34,0.0,0,0.0,1,0.011195521791283487,841,784,6250000
86738,53,1,3,6,0,960,3,2.333333333,2,3,0,0.0,0,0.0,0,960.0,2809,921600,0
26651,63,0,3,5,9000,720,3,2.75,2,3,0,0.0,0,0.0,1,0.07999111209865571,3969,518400,81000000
162486,31,1,7,39,47400,204,4,3.25,6,2,47,0.0,0,0.0,1,0.004303706672855003,961,41616,2246760000
97878,2,1,3,23,6000,0,2,1.75,2,3,0,0.0,0,0.0,1,0.0,4,0,36000000
26424,23,0,3,13,4000,0,4,3.0,2,3,0,0.0,0,0.0,1,0.0,529,0,16000000
45209,41,1,3,16,400,0,7,6.083333333,2,3,0,0.0,0,0.0,0,0.0,1681,0,160000
64021,37,0,3,6,0,800,4,3.416666667,2,3,0,0.0,0,0.0,0,800.0,1369,640000,0
12536,47,0,3,6,0,720,7,6.333333333,2,3,0,0.0,0,0.0,1,720.0,2209,518400,0
44411,19,0,12,58,20000,240,1,0.333333333,2,3,0,0.0,0,0.0,0,0.0119994000299985,361,57600,400000000
162981,32,0,6,37,0,23,3,2.75,6,2,33,0.0,0,0.0,1,23.0,1024,529,0
3508,10,1,3,6,0,240,5,4.583333333,2,3,0,0.0,0,0.0,0,240.0,100,57600,0
185337,58,0,8,41,32030,6205,1,0.0,8,3,0,0.0,0,0.0,0,0.19371858512066437,3364,38502025,1025920900
49852,55,1,8,41,600000,7800,1,0.25,2,3,0,0.0,0,0.0,0,0.012999978333369444,3025,60840000,360000000000
21698,31,1,3,13,10000,0,3,2.166666667,2,3,0,0.0,0,0.0,1,0.0,961,0,100000000
143966,36,1,3,5,20000,504,3,2.083333333,6,2,31,0.0,0,0.0,0,0.02519874006299685,1296,254016,400000000
157158,23,1,3,9,40,0,2,1.916666667,6,2,63,0.0,0,0.0,0,0.0,529,0,1600
12075,29,0,12,58,20000,405,1,0.166666667,2,3,0,0.0,0,0.0,0,0.020248987550622467,841,164025,400000000
42507,20,0,3,12,200,0,4,3.0,2,3,0,0.0,0,0.0,1,0.0,400,0,40000
60534,22,0,12,58,20000,356,1,0.666666667,2,3,0,0.0,0,0.0,1,0.017799110044497773,484,126736,400000000
178401,37,0,6,36,2500,6,4,3.583333333,6,2,24,0.0,0,0.0,0,0.0023990403838464614,1369,36,6250000
52112,4,0,3,13,15000,0,5,4.666666667,2,3,0,0.0,0,0.0,1,0.0,16,0,225000000
137754,25,0,3,6,0,240,2,1.666666667,6,2,40,0.0,0,0.0,1,240.0,625,57600,0
134706,37,1,3,23,6000,0,2,1.166666667,6,2,15,0.0,0,0.0,0,0.0,1369,0,36000000
145851,34,1,7,39,20000,117,4,3.583333333,6,2,7,0.0,0,0.0,1,0.0058497075146242685,1156,13689,400000000
137737,24,1,3,13,6000,0,2,1.75,6,2,31,0.0,0,0.0,1,0.0,576,0,36000000
144568,55,1,3,12,80,0,1,0.75,6,2,1,0.0,0,0.0,0,0.0,3025,0,6400
67556,28,1,3,6,0,240,6,5.666666667,2,3,0,0.0,0,0.0,1,240.0,784,57600,0
136245,47,1,6,37,0,33,4,3.5,6,2,46,0.0,0,0.0,1,33.0,2209,1089,0
171257,26,1,6,36,1000,4,5,4.25,6,2,27,0.0,0,0.0,1,0.003996003996003996,676,16,1000000
112482,45,1,3,13,4000,0,5,4.833333333,4,1,10,0.0,0,0.0,1,0.0,2025,0,16000000
103083,4,0,3,23,6000,0,3,2.0,2,3,0,0.0,0,0.0,0,0.0,16,0,36000000
85230,30,1,3,10,30000,0,5,4.25,2,3,0,0.0,0,0.0,1,0.0,900,0,900000000
151779,31,1,6,30,50000,44,5,4.25,6,2,22,0.0,0,0.0,1,0.000879982400351993,961,1936,2500000000
178619,25,1,6,30,50000,44,4,3.333333333,6,2,9,0.0,0,0.0,0,0.000879982400351993,625,1936,2500000000
159493,38,0,3,5,20000,720,4,3.0,6,2,42,0.0,0,0.0,1,0.0359982000899955,1444,518400,400000000
140760,25,0,6,35,50000,84,3,2.0,6,2,12,0.0,0,0.0,1,0.0016799664006719867,625,7056,2500000000
84484,29,1,3,5,10000,1032,6,5.166666667,2,3,0,0.0,0,0.0,1,0.10318968103189681,841,1065024,100000000
141586,44,1,3,13,4000,0,1,0.25,6,2,9,0.0,0,0.0,0,0.0,1936,0,16000000
13044,6,1,3,17,100,0,6,5.916666667,2,3,0,0.0,0,0.0,1,0.0,36,0,10000
156028,56,1,6,38,2500,28,4,3.25,6,2,19,0.0,0,0.0,1,0.011195521791283487,3136,784,6250000
121964,30,1,3,5,10000,480,1,0.666666667,6,2,65,0.0,0,0.0,1,0.047995200479952004,900,230400,100000000
26582,38,0,3,6,0,240,3,2.833333333,2,3,0,0.0,0,0.0,1,240.0,1444,57600,0
153709,60,0,3,5,20000,1200,3,2.25,6,2,42,0.0,0,0.0,1,0.0599970001499925,3600,1440000,400000000
185531,41,0,14,61,6000,4738,1,0.583333333,8,3,0,0.0,0,0.0,0,0.7895350774870855,1681,22448644,36000000
47506,34,1,3,13,10000,0,4,3.75,2,3,0,0.0,0,0.0,0,0.0,1156,0,100000000
149196,41,1,7,39,21000,209,4,3.5,6,2,30,0.0,0,0.0,1,0.00995190705204514,1681,43681,441000000
22859,8,1,8,52,17000,0,1,0.25,2,3,0,0.0,0,0.0,0,0.0,64,0,289000000
